gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.0_13	9301	9999	699	1	0.609	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_1	3	551	549	1	0.617	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_2	563	3742	3180	1	0.622	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_3	3861	4247	387	1	0.612	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_4	4213	4989	777	1	0.569	11	AGGA/GGAG/GAGG	GENOMAD.177312.PC	7.328e-12	68	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_5	5003	5689	687	1	0.623	11	GGAG/GAGG	GENOMAD.169813.PC	1.483e-65	224	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_6	5701	7041	1341	1	0.625	11	GGAG/GAGG	GENOMAD.140948.CP	3.719e-112	370	0	0	0	1	NA	NA	NF012178	PF05977;K07785;TIGR00902;COG2223	Transmembrane secretion effector
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_7	7147	7500	354	-1	0.624	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_8	7581	8000	420	1	0.633	11	AGGA/GGAG/GAGG	GENOMAD.151390.PC	2.614e-07	51	0	0	0	1	NA	NA	NA	PF13171;K21744;TIGR02044;COG0789	Cu(I)-responsive transcriptional regulator
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_9	7992	8324	333	-1	0.658	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5751923.1_10	8337	9659	1323	-1	0.605	11	GGA/GAG/AGG	GENOMAD.181549.CP	6.249e-63	226	0	0	0	1	NA	NA	NA	PF03738;COG0754;TIGR01380;K15740	Glutathionylspermidine synthase
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5785112_1	1	210	210	-1	0.619	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5785112_2	505	1572	1068	-1	0.627	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5785112_3	1773	2987	1215	1	0.642	11	GGAG/GAGG	GENOMAD.218592.PC	1.855e-29	125	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5785112_4	3335	3433	99	1	0.727	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5937401_1	1	339	339	-1	0.622	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5937401_2	336	1241	906	-1	0.660	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5937401_3	1287	2372	1086	1	0.615	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_5937401_4	2453	2884	432	1	0.657	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_1	2	316	315	-1	0.629	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_2	420	2078	1659	1	0.606	11	GGAG/GAGG	GENOMAD.136783.CP	5.699e-07	55	0	0	0	1	NA	NA	NA	COG0843;K02274	Heme/copper-type cytochrome/quinol oxidase, subunit 1
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_3	2088	2861	774	1	0.615	11	AGGAG	GENOMAD.162036.CP	5.178e-07	53	0	0	0	1	NA	NA	NA	PF02433;K00405;TIGR00781;COG2993	cytochrome c oxidase, cbb3-type, subunit II
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_4	2867	3043	177	1	0.621	11	GGAGG	GENOMAD.182682.PC	7.891e-19	80	0	0	0	1	NA	NA	NA	PF05545;COG4736;K00407;TIGR00847	Cbb3-type cytochrome oxidase, subunit 3
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_5	3024	3905	882	1	0.637	11	AGGA	GENOMAD.148166.CP	1.392e-13	74	0	0	0	1	NA	NA	NA	PF14715;PF09086;K00406;TIGR00782;COG4654	cytochrome c oxidase, cbb3-type, subunit III
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_6	3907	5397	1491	1	0.625	11	GGxGG	GENOMAD.132886.CP	3.627e-47	181	0	0	0	1	NA	NA	NA	PF12801;PF11614;PF13746;TIGR02745;COG0348;K15831	cytochrome c oxidase accessory protein FixG
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_7	5399	5878	480	1	0.642	11	GGAG/GAGG	GENOMAD.180414.PC	5.611e-17	80	0	0	0	1	NA	NA	NA	PF05751;COG5456;K09926	Nitrogen fixation protein FixH
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_8	5875	8091	2217	1	0.657	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_9	8088	8237	150	1	0.587	11	AGxAGG/AGGxGG	GENOMAD.169374.CP	0.0002781	38	0	0	0	1	NA	NA	NA	PF03597;COG3197;TIGR00847	Cytochrome oxidase maturation protein, CcoS/FixS family
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_10	8327	9103	777	1	0.647	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_11	9104	10648	1545	-1	0.616	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6581105.1_12	10854	11201	348	1	0.575	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6601885_1	271	1020	750	-1	0.660	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6601885_2	1320	2384	1065	-1	0.701	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6601885_3	2560	2745	186	1	0.656	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6984569_1	2	193	192	1	0.557	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6984569_2	190	1074	885	-1	0.614	11	GGAG/GAGG	GENOMAD.159962.CP	3.373e-46	171	0	0	0	1	NA	NA	NA	PF14486;TIGR02636;COG2017;K01785	galactose mutarotase
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6984569_3	1132	3249	2118	1	0.606	11	GGAG/GAGG	GENOMAD.180690.PC	6.499e-13	75	0	0	0	1	NA	NA	NA	PF02065;PF16874;COG3345	Alpha-galactosidase
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_6984569_4	3253	3519	267	-1	0.599	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7537456_1	672	1649	978	1	0.637	11	GGAG/GAGG	GENOMAD.147577.CP	4.676e-89	297	0	0	0	1	NA	NA	NA	PF16912;TIGR02197;K05886;COG1090	Glucose dehydrogenase C-terminus
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7537456_2	1657	2310	654	1	0.602	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7537456_3	2312	2722	411	1	0.618	11	AGGA	GENOMAD.145807.PC	7.024e-14	70	0	0	0	1	NA	NA	NA	PF04234;COG2372;K14166	Copper-binding protein CopC (methionine-rich)
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7537456_4	2722	3561	840	1	0.627	11	3Base/5BMM	GENOMAD.145659.PC	1.141e-27	116	0	0	0	1	NA	NA	NA	PF05425;K07245;COG1276;TIGR00701	Putative copper export protein
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7537456_5	4216	5511	1296	1	0.629	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7565682_1	133	882	750	1	0.632	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7565682_2	897	1430	534	-1	0.633	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7565682_3	1527	1967	441	-1	0.664	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7565682_4	2168	2620	453	1	0.614	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7565682_5	2685	3395	711	1	0.644	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7700299_1	1	300	300	1	0.687	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7700299_2	418	711	294	1	0.636	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7700299_3	724	1002	279	1	0.649	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7700299_4	1226	1648	423	-1	0.603	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7700299_5	1728	2108	381	-1	0.635	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_7700299_6	2191	2433	243	-1	0.613	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_1	2	1921	1920	-1	0.665	11	GGA/GAG/AGG	GENOMAD.159479.CP	9.778e-72	259	0	0	0	1	NA	NA	NA	PF13510;PF07992;K22086;TIGR01372;COG3573	sarcosine oxidase, alpha subunit family, heterotetrameric form
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_2	1918	2163	246	-1	0.646	11	None	GENOMAD.147688.PC	3.009e-16	74	0	0	0	1	NA	NA	NA	PF04267;PF01965;COG4311;K00304;TIGR01374	Sarcosine oxidase delta subunit
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_3	2167	3438	1272	-1	0.648	11	None	GENOMAD.152550.CP	1.212e-29	126	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_4	3529	4503	975	1	0.633	11	GGAG/GAGG	GENOMAD.166759.CP	3.275e-21	98	0	0	0	1	NA	NA	NA	PF02517	Type II CAAX prenyl endopeptidase Rce1-like
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_5	4500	5510	1011	1	0.655	11	GGA/GAG/AGG	GENOMAD.121868.CP	4.852e-07	54	0	0	0	1	NA	NA	NA	PF00528;K15581;TIGR02789;COG0601	nickel ABC transporter, permease subunit NikB
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_6	5510	6322	813	1	0.677	11	AGGA	GENOMAD.147246.CP	2.851e-07	54	0	0	0	1	NA	NA	NA	PF00528;COG4239;K15582	ABC-type microcin C transport system, permease component YejE
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_7	6319	7140	822	1	0.670	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_8	7137	7910	774	1	0.647	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_9	7907	9541	1635	1	0.663	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8406885.1_10	9538	9999	462	1	0.632	11	AGGAG	GENOMAD.159150.CP	7.688e-09	56	0	0	0	1	NA	NA	NA	PF00496;K15584;TIGR04028;COG4166	ABC transporter substrate binding protein, KPN_01854 family
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8672374_1	1	135	135	1	0.563	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8672374_2	321	809	489	-1	0.597	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8672374_3	761	2773	2013	-1	0.664	11	None	GENOMAD.127324.PC	7.212e-60	224	0	0	0	1	NA	NA	NA	PF11843	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_8672374_4	3081	3242	162	-1	0.605	11	None	GENOMAD.012939.PP	1.317e-05	42	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_9080688_1	314	1084	771	-1	0.603	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_9080688_2	1189	1959	771	1	0.643	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_9080688_3	2022	2786	765	1	0.677	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_9391336_1	387	1790	1404	-1	0.624	11	None	GENOMAD.191442.PC	4.674e-21	100	0	0	0	1	NA	NA	NA	PF03695;K07039;COG3318;TIGR02292	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_9391336_2	2596	2946	351	1	0.652	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_9391336_3	3004	3729	726	1	0.627	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11034741_1	34	348	315	-1	0.597	11	GGAG/GAGG	GENOMAD.053511.PP	2.388e-36	133	0	1	0	1	NA	NA	NA	PF04956;K03197;COG3838	Type IV secretory pathway, VirB2 components (pilins)
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11034741_2	348	1109	762	-1	0.639	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11034741_3	1649	2128	480	1	0.623	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11034741_4	2080	2265	186	-1	0.656	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11107089_1	3	305	303	-1	0.634	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11107089_2	444	2264	1821	-1	0.630	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11107089_3	2391	2759	369	1	0.623	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11107089_4	2873	4120	1248	1	0.622	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11107089_5	4117	5415	1299	1	0.652	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11107089_6	5419	6621	1203	-1	0.662	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11384222_1	486	1388	903	1	0.610	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11384222_2	1925	2380	456	-1	0.603	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11384222_3	2584	3222	639	1	0.601	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11384222_4	3294	3503	210	-1	0.619	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_11384222_5	3503	3586	84	-1	0.571	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_12517423_1	3	2456	2454	-1	0.643	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_12517423_2	2552	3622	1071	-1	0.627	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_13690787_1	2	1129	1128	1	0.630	11	None	GENOMAD.126423.CP	1.464e-12	72	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_13690787_2	1189	2172	984	1	0.611	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_13690787_3	2217	3155	939	1	0.645	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_13690787_4	3392	4816	1425	1	0.611	11	AGGA	GENOMAD.178216.PC	6.707e-83	286	0	0	0	1	NA	NA	NA	COG4715	Uncharacterized conserved protein, contains Zn finger domain
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_13690787_5	4800	5003	204	1	0.623	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_15259584_1	3	1271	1269	-1	0.644	11	GGA/GAG/AGG	GENOMAD.196992.CP	7.604e-23	105	0	0	0	1	NA	NA	NA	K23085;COG4745	Predicted membrane-bound mannosyltransferase
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_15259584_2	1314	2084	771	-1	0.652	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_15259584_3	2329	3630	1302	1	0.617	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_15259584_4	3716	4645	930	-1	0.654	11	None	GENOMAD.218061.PC	4.023e-07	54	0	0	0	1	NA	NA	NA	PF02585;COG2120;TIGR04000;K22135	N-acetylglucosaminyl deacetylase, LmbE family
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_17643780_1	1	183	183	1	0.607	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_17643780_2	339	1067	729	-1	0.646	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_17643780_3	1054	2568	1515	-1	0.672	11	GGA/GAG/AGG	GENOMAD.183711.PC	0.0005715	45	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_17643780_4	2649	2783	135	-1	0.548	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_1	285	1163	879	-1	0.651	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_2	1287	1739	453	1	0.611	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_3	1736	2533	798	1	0.668	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_4	2526	3299	774	1	0.638	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_5	3322	3813	492	1	0.628	11	AGxAGG/AGGxGG	GENOMAD.211124.PC	4.906e-07	51	0	0	0	1	NA	NA	NA	PF14832;COG3232;TIGR00013	Putative oxalocrotonate tautomerase enzyme
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_6	4116	4598	483	-1	0.578	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_7	4773	4904	132	1	0.545	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_18280856_8	4908	4973	66	1	0.652	11	AGGAG	GENOMAD.079013.PP	4.999e-06	41	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_19471549_1	339	1475	1137	1	0.617	11	GGAG/GAGG	GENOMAD.177028.PC	3.028e-139	445	0	0	0	1	NA	NA	NA	PF11010;K13877;COG3970;TIGR02303	Fumarylacetoacetate (FAA) hydrolase family protein
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_19471549_2	1543	2724	1182	1	0.609	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin419.contigs.fa_plasmid_genes.tsv k99_19471549_3	2734	4152	1419	-1	0.615	11	GGAGG	GENOMAD.178779.CP	2.634e-08	59	0	0	0	1	NA	NA	NA	K16211;COG2270	MFS-type transporter involved in bile tolerance, Atg22 family
particle-coassembly-bin467.contigs.fa_plasmid_genes.tsv k99_14742358_1	54	788	735	-1	0.374	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin467.contigs.fa_plasmid_genes.tsv k99_14742358_2	863	1972	1110	1	0.352	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin467.contigs.fa_plasmid_genes.tsv k99_14742358_3	1969	3054	1086	1	0.390	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin467.contigs.fa_plasmid_genes.tsv k99_14742358_4	3051	3539	489	1	0.317	11	GGA/GAG/AGG	GENOMAD.210074.CP	6.747e-26	106	0	0	0	1	NA	NA	NA	PF18927;K10212	Glycosyl-4,4'-diaponeurosporenoate acyltransferase
particle-coassembly-bin467.contigs.fa_plasmid_genes.tsv k99_14742358_5	3534	4109	576	-1	0.394	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_1	2	412	411	-1	0.594	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_2	445	690	246	-1	0.618	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_3	754	1068	315	-1	0.552	11	None	GENOMAD.224383.PV	0.0001091	42	0	0	0	2561	Caudoviricetes	NA	NA	PF12244	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_4	1115	2077	963	1	0.534	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_5	2186	3748	1563	-1	0.579	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_6	3690	3995	306	-1	0.582	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_7	3992	4897	906	-1	0.620	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_8	4912	5139	228	-1	0.561	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin48.contigs.fa_plasmid_genes.tsv k99_17820044_9	5136	5330	195	-1	0.554	11	None	GENOMAD.159703.PV	2.233e-05	42	0	0	0	1	NA	NA	NA	PF11211	NA
