gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_18	10225	12171	1947	-1	0.607	11	AGGAG	GENOMAD.104099.VC	3.358e-141	464	0	0	0	2561	Caudoviricetes	NA	NA	PF17975;PF02867;K00527;TIGR02505	ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_19	12238	12564	327	-1	0.636	11	None	GENOMAD.004824.VV	2.33e-06	47	0	0	1	2561	Caudoviricetes	NA	NA	K18949	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_20	12599	13162	564	-1	0.463	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_21	13141	13626	486	-1	0.475	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_22	13623	14816	1194	-1	0.585	11	None	GENOMAD.179392.VV	4.733e-21	99	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_7040470_1	2	664	663	-1	0.618	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_7040470_2	690	995	306	-1	0.601	11	None	GENOMAD.049421.VV	5.359e-19	83	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_7040470_3	992	1654	663	-1	0.615	11	None	GENOMAD.130711.VV	1.66e-13	72	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_7040470_4	1659	2903	1245	-1	0.593	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_9342832_1	1	4254	4254	1	0.501	11	None	GENOMAD.048059.VV	3.613e-09	64	0	0	1	2561	Caudoviricetes	NA	NA	PF03903	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_13192713_1	2	1060	1059	1	0.596	11	None	GENOMAD.087768.VV	9.943e-93	309	0	0	0	2561	Caudoviricetes	NA	NA	PF07429;TIGR04157;COG0438;K00713	glycosyltransferase, GG-Bacteroidales peptide system
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_13192713_2	1284	2276	993	1	0.565	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_13192713_3	2342	2998	657	1	0.577	11	None	GENOMAD.220297.VP	1.557e-09	60	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_1	53	730	678	-1	0.577	11	AGGA	GENOMAD.018008.VV	1.143e-48	175	0	0	0	2561	Caudoviricetes	NA	NA	PF09116;K18943;TIGR00590	gp45 sliding clamp, C terminal
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_2	727	966	240	-1	0.567	11	GGAGG	GENOMAD.171823.VP	2.15e-11	60	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_3	1037	1453	417	-1	0.614	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_4	1463	1951	489	-1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_5	1954	2373	420	-1	0.574	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_6	2360	3379	1020	-1	0.601	11	None	GENOMAD.069546.VV	6.566e-09	60	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_7	3624	4001	378	-1	0.563	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_8	4034	4399	366	-1	0.563	11	None	GENOMAD.018853.VV	1.586e-48	169	0	0	0	1	NA	NA	NA	PF19174	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_15365186_9	4408	4647	240	-1	0.554	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_19324399_1	111	6494	6384	-1	0.508	11	None	GENOMAD.171149.VP	1.624e-16	89	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_19324399_2	6614	7030	417	-1	0.597	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_19324399_3	7035	7292	258	-1	0.612	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1187870_1	1	375	375	1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1187870_2	589	1407	819	1	0.604	11	GGAG/GAGG	GENOMAD.031978.VV	0.0002047	45	0	0	1	326	Orthornavirae	NA	NA	PF00998	Viral RNA dependent RNA polymerase
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1187870_3	1661	2608	948	1	0.650	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1187870_4	2891	3997	1107	1	0.599	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1724357_1	683	3115	2433	1	0.582	11	None	GENOMAD.158125.VV	0.0005245	46	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1724357_2	3213	5552	2340	1	0.568	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_1	1	117	117	1	0.624	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_2	133	489	357	1	0.627	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_3	524	889	366	1	0.607	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_4	949	1377	429	1	0.620	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_5	1425	1922	498	1	0.604	11	None	GENOMAD.206293.VP	4.253e-12	66	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_6	2006	2851	846	1	0.608	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_7	2911	3354	444	1	0.606	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_8	3416	5440	2025	1	0.608	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_9	5503	6570	1068	1	0.609	11	None	GENOMAD.176554.VC	1.24e-12	72	0	0	0	1	NA	NA	NA	PF06002;TIGR04437;COG1634	Kdo-III transferase WaaZ
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_10	6578	7252	675	1	0.588	11	None	GENOMAD.177466.VC	3.192e-06	50	0	0	0	2561	Caudoviricetes	NA	NA	PF01728;PF13506;TIGR02081;K18896;COG4106	methionine biosynthesis protein MetW
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_1746207_11	7353	8063	711	1	0.582	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3061639_1	3	62	60	-1	0.567	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3061639_2	176	964	789	-1	0.572	11	GGAG/GAGG	GENOMAD.153941.VV	3.213e-42	158	0	0	1	2561	Caudoviricetes	NA	NA	PF13479;K19789;TIGR01618	phage nucleotide-binding protein
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3061639_3	988	1686	699	-1	0.552	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3061639_4	1869	2822	954	-1	0.606	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3061639_5	2819	3979	1161	-1	0.578	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3061639_6	4520	4816	297	1	0.626	11	GGAGG	GENOMAD.025168.VV	2.105e-19	84	0	0	0	2561	Caudoviricetes	NA	NA	PF18909;PF06941;K05967;COG5663;TIGR01672	dATP/dGTP diphosphohydrolase, N-terminal; 5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_1	30	1478	1449	-1	0.549	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_2	1592	1828	237	-1	0.620	11	None	GENOMAD.224236.VP	0.000207	40	0	0	0	2561	Caudoviricetes	NA	NA	PF09035;COG3311;TIGR01764	Predicted DNA-binding transcriptional regulator AlpA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_3	2007	2204	198	-1	0.596	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_4	2463	2849	387	1	0.633	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_5	2715	3986	1272	-1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_6	4070	4186	117	-1	0.538	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_7	4335	4574	240	-1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_8	4672	5847	1176	-1	0.605	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_9	5956	7359	1404	-1	0.604	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_10	7415	8533	1119	-1	0.518	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3476787.0_11	8541	9998	1458	-1	0.591	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3788319.0_1	98	1813	1716	1	0.626	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3788319.0_2	2094	3095	1002	-1	0.595	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3788319.0_3	3152	5263	2112	-1	0.606	11	GGA/GAG/AGG	GENOMAD.025026.VV	8.813e-11	68	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3788319.0_4	5373	8438	3066	-1	0.593	11	GGAG/GAGG	GENOMAD.191678.VV	1.203e-09	65	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_3788319.0_5	8567	10000	1434	-1	0.586	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4343816_1	2	271	270	1	0.644	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4343816_2	311	1105	795	1	0.642	11	GGAG/GAGG	GENOMAD.143781.VV	3.363e-100	326	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4343816_3	1153	1593	441	1	0.630	11	GGA/GAG/AGG	GENOMAD.054495.VV	5.787e-63	212	0	0	1	2561	Caudoviricetes	NA	NA	PF16463;TIGR02126;COG5437	Phage tail tube protein family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4343816_4	1595	2386	792	-1	0.521	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4343816_5	2464	2910	447	1	0.624	11	GGA/GAG/AGG	GENOMAD.192556.VP	1.466e-28	113	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4343816_6	2976	3173	198	1	0.606	11	GGA/GAG/AGG	GENOMAD.218426.VP	2.804e-17	76	0	0	0	2561	Caudoviricetes	NA	NA	PF13227	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4343816_7	3174	3728	555	1	0.631	11	None	GENOMAD.112674.VP	2.465e-29	117	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4733462_1	2	1525	1524	1	0.607	11	None	GENOMAD.023558.VV	8.807e-162	517	0	0	1	2561	Caudoviricetes	NA	NA	PF05136;TIGR01539;COG5511	phage portal protein, lambda family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4733462_2	1488	3458	1971	1	0.636	11	GGAG/GAGG	GENOMAD.213136.VV	9.312e-129	428	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;PF10124;TIGR01543;COG3740	phage prohead protease, HK97 family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4733462_3	3473	3682	210	-1	0.538	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4733462_4	3923	5557	1635	-1	0.506	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4733462_5	6101	6430	330	1	0.624	11	GGA/GAG/AGG	GENOMAD.028818.VV	1.007e-31	120	0	0	0	2561	Caudoviricetes	NA	NA	PF09956;COG5471	Predicted phage recombinase, RecA/RadA family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4733462_6	6430	6783	354	1	0.605	11	GGA/GAG/AGG	GENOMAD.075202.VV	5.324e-42	150	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_4733462_7	6783	7049	267	1	0.614	11	GGxGG	GENOMAD.088223.VV	1.205e-20	87	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8269319_1	2	271	270	1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8269319_2	311	1108	798	1	0.643	11	GGAG/GAGG	GENOMAD.143781.VV	3.513e-100	326	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8269319_3	1175	1642	468	-1	0.515	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8269319_4	1756	2196	441	1	0.630	11	GGAG/GAGG	GENOMAD.054495.VV	1.288e-62	211	0	0	1	2561	Caudoviricetes	NA	NA	PF16463;TIGR02126;COG5437	Phage tail tube protein family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8269319_5	2208	2885	678	-1	0.513	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8269319_6	3016	3372	357	1	0.608	11	AGxAG	GENOMAD.192556.VP	2.037e-28	111	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8378443_1	1	369	369	1	0.653	11	None	GENOMAD.025168.VV	8.815e-23	95	0	0	0	2561	Caudoviricetes	NA	NA	PF18909;PF06941;K05967;COG5663;TIGR01672	dATP/dGTP diphosphohydrolase, N-terminal; 5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8378443_2	366	2711	2346	1	0.620	11	None	GENOMAD.077153.VV	7.129e-31	134	0	0	0	2561	Caudoviricetes	NA	NA	PF13148	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8378443_3	3189	3389	201	-1	0.547	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8944613_1	1	192	192	-1	0.609	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8944613_2	219	2168	1950	1	0.621	11	AGGAG	GENOMAD.197438.VP	1.041e-19	97	0	0	0	2561	Caudoviricetes	NA	NA	PF09250	Bifunctional DNA primase/polymerase, N-terminal
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8944613_3	2364	2723	360	1	0.575	11	AGGAG/GGAGG	GENOMAD.119184.VV	1.405e-07	51	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8944613_4	2880	3344	465	-1	0.551	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8944613_5	3534	3776	243	1	0.609	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_8944613_6	3842	4801	960	1	0.632	11	AGGA	GENOMAD.005053.VV	5.722e-18	88	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9421773_1	2	181	180	1	0.622	11	None	GENOMAD.205494.VC	4.656e-17	75	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9421773_2	219	1736	1518	1	0.525	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9421773_3	1733	2644	912	1	0.633	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9421773_4	2604	2846	243	1	0.593	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9421773_5	2843	3178	336	1	0.562	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9460108_1	2	367	366	1	0.645	11	None	GENOMAD.077546.VV	1.291e-42	152	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9460108_2	534	4115	3582	1	0.634	11	None	GENOMAD.106608.VV	4.375e-52	205	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9460108_3	4201	4449	249	1	0.618	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9465185_1	2	3325	3324	1	0.633	11	None	GENOMAD.106608.VV	3.009e-23	110	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_9465185_2	3411	3659	249	1	0.618	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_10008873_1	53	961	909	1	0.644	11	None	GENOMAD.220518.VV	9.132e-18	87	0	0	0	2561	Caudoviricetes	NA	NA	PF03420	Prohead core protein serine protease
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_10008873_2	1133	2344	1212	1	0.630	11	None	GENOMAD.132893.VV	1.954e-219	678	0	0	1	2561	Caudoviricetes	NA	NA	PF10124;COG4397	Mu-like prophage major head subunit gpT
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_10008873_3	2462	2992	531	1	0.650	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_12046691_1	54	872	819	1	0.665	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_12046691_2	869	1282	414	1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_12046691_3	1367	2554	1188	1	0.622	11	AGGA	GENOMAD.124002.VC	1.507e-45	173	0	0	0	2561	Caudoviricetes	NA	NA	PF13641;K17250;TIGR04017	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_13381773_1	2	514	513	1	0.604	11	None	GENOMAD.082821.VV	3.493e-28	113	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_13381773_2	616	945	330	1	0.618	11	None	GENOMAD.028818.VV	2.027e-32	122	0	0	0	2561	Caudoviricetes	NA	NA	PF09956;COG5471	Predicted phage recombinase, RecA/RadA family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_13381773_3	945	1298	354	1	0.607	11	None	GENOMAD.075202.VV	2.39e-42	151	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_13381773_4	1376	1729	354	-1	0.523	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_13381773_5	1817	2245	429	1	0.611	11	None	GENOMAD.088223.VV	2.662e-36	135	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_13381773_6	2264	2701	438	1	0.610	11	None	GENOMAD.069707.VV	3.805e-42	152	0	0	1	2561	Caudoviricetes	NA	NA	PF05069;TIGR01725;COG5005	Phage virion morphogenesis family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_13381773_7	2698	2844	147	1	0.571	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_15969834_1	1	1011	1011	1	0.597	11	None	GENOMAD.023558.VV	4.656e-104	341	0	0	1	2561	Caudoviricetes	NA	NA	PF05136;TIGR01539;COG5511	phage portal protein, lambda family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_15969834_2	974	2485	1512	1	0.634	11	GGAG/GAGG	GENOMAD.213136.VV	5.026e-104	349	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;PF10124;TIGR01543;COG3740	phage prohead protease, HK97 family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_18807283_1	3	452	450	-1	0.656	11	None	GENOMAD.077546.VV	4.757e-33	126	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_18807283_2	1261	1518	258	-1	0.624	11	GGAG/GAGG	GENOMAD.208983.VV	1.451e-17	78	0	0	0	2561	Caudoviricetes	NA	NA	PF19668	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_18807283_3	1554	3542	1989	-1	0.637	11	None	GENOMAD.112674.VP	6.694e-40	162	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_18807283_4	3650	3847	198	-1	0.606	11	GGA/GAG/AGG	GENOMAD.218426.VP	2.804e-17	76	0	0	0	2561	Caudoviricetes	NA	NA	PF13227	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_18807283_5	3913	4101	189	-1	0.640	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_19357652_1	3	1088	1086	-1	0.645	11	GGAG/GAGG	GENOMAD.213136.VV	1.208e-73	254	0	0	1	2561	Caudoviricetes	NA	NA	PF04586;PF10124;TIGR01543;COG3740	phage prohead protease, HK97 family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_19357652_2	1051	2481	1431	-1	0.609	11	None	GENOMAD.023558.VV	6.974e-159	507	0	0	1	2561	Caudoviricetes	NA	NA	PF05136;TIGR01539;COG5511	phage portal protein, lambda family
particle-coassembly-bin139.contigs.fa_virus_genes.tsv k99_19475574_1	2	2821	2820	1	0.635	11	None	GENOMAD.108436.VV	5.635e-24	112	0	0	0	2561	Caudoviricetes	NA	NA	K24213	NA
particle-coassembly-bin147.contigs.fa_virus_genes.tsv k99_13648715_1	1	1719	1719	-1	0.416	11	AGxAGG/AGGxGG	GENOMAD.012458.VV	4.956e-06	52	0	0	1	2561	Caudoviricetes	NA	NA	PF13514;PF06841;TIGR03185;K19171;COG1195	DNA sulfur modification protein DndD
particle-coassembly-bin147.contigs.fa_virus_genes.tsv k99_13648715_2	1716	2276	561	-1	0.428	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin155.contigs.fa_virus_genes.tsv k99_4475383_1	326	535	210	1	0.410	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin155.contigs.fa_virus_genes.tsv k99_4475383_2	739	1947	1209	1	0.450	11	GGAG/GAGG	GENOMAD.065578.VV	1.699e-78	270	0	0	1	2561	Caudoviricetes	NA	NA	PF04860;PF04233;TIGR01537;COG4695;K06904	phage portal protein, HK97 family
